QueryId,DocumentId
24769,143580
24769,143581
24769,143573
24769,143585
24770,143596
24770,143604
24770,143603
24770,143601
24770,143592
24770,143594
24770,143598
24770,143602
24770,143606
24770,143605
24770,143593
24770,143590
24770,143599
24770,143607
24770,143591
24770,143595
24770,143608
24770,143609
24770,143600
24770,143597
24771,143614
24771,143623
24771,143610
24771,143621
24771,143615
24771,143611
24771,143619
24771,143626
24771,143618
24771,143612
24771,143617
24771,143625
24771,143622
24771,143624
24771,143613
24771,143620
24771,143616
24772,143630
24772,143632
24772,143644
24772,143634
24772,143642
24772,143635
24772,143643
24772,143627
24772,143640
24772,143638
24772,143636
24772,143641
24772,143633
24772,143628
24772,143629
24772,143637
24772,143639
24772,143631
24773,143646
24773,143659
24773,143647
24773,143649
24773,143656
24773,143660
24773,143655
24773,143653
24773,143658
24773,143652
24773,143645
24773,143657
24773,143651
24773,143654
24773,143650
24773,143648
24774,143669
24774,143680
24774,143672
24774,143662
24774,143675
24774,143668
24774,143679
24774,143671
24774,143666
24774,143677
24774,143673
24774,143667
24774,143678
24774,143665
24774,143663
24774,143664
24774,143670
24774,143661
24774,143674
24774,143676
24774,143681
24775,143702
24775,143683
24775,143699
24775,143696
24775,143682
24775,143684
24775,143687
24775,143692
24775,143698
24775,143697
24775,143689
24775,143695
24775,143694
24775,143703
24775,143691
24775,143685
24775,143688
24775,143693
24775,143700
24775,143690
24775,143686
24775,143701
24776,143706
24776,143707
24776,143712
24776,143716
24776,143705
24776,143715
24776,143711
24776,143704
24776,143708
24776,143709
24776,143713
24776,143710
24776,143714
24777,143731
24777,143732
24777,143729
24777,143724
24777,143727
24777,143733
24777,143734
24777,143726
24777,143720
24777,143721
24777,143722
24777,143723
24777,143717
24777,143718
24777,143719
24777,143730
24777,143728
24777,143725
24778,143736
24778,143740
24778,143735
24778,143737
24778,143761
24778,143754
24778,143760
24778,143759
24778,143753
24778,143744
24778,143749
24778,143755
24778,143751
24778,143741
24778,143757
24778,143762
24778,143738
24778,143747
24778,143758
24778,143743
24778,143756
24778,143745
24778,143752
24778,143742
24778,143739
24778,143748
24778,143746
24778,143750
24779,143770
24779,143767
24779,143774
24779,143765
24779,143768
24779,143772
24779,143769
24779,143763
24779,143773
24779,143775
24779,143764
24779,143771
24779,143766
24780,143790
24780,143784
24780,143787
24780,143791
24780,143782
24780,143785
24780,143793
24780,143792
24780,143789
24780,143783
24780,143786
24780,143778
24780,143794
24780,143780
24780,143777
24780,143779
24780,143795
24780,143788
24780,143781
24780,143776
24781,143805
24781,143804
24781,143797
24781,143802
24781,143810
24781,143803
24781,143799
24781,143808
24781,143815
24781,143806
24781,143807
24781,143816
24781,143811
24781,143809
24781,143800
24781,143801
24781,143814
24781,143817
24781,143813
24781,143812
24781,143796
24781,143798
24782,143824
24782,143818
24782,143832
24782,143823
24782,143822
24782,143837
24782,143828
24782,143825
24782,143831
24782,143830
24782,143820
24782,143835
24782,143836
24782,143829
24782,143838
24782,143821
24782,143826
24782,143833
24782,143819
24782,143827
24782,143834
24783,143844
24783,143855
24783,143847
24783,143857
24783,143845
24783,143858
24783,143848
24783,143846
24783,143843
24783,143856
24783,143853
24783,143841
24783,143852
24783,143851
24783,143840
24783,143842
24783,143850
24783,143854
24783,143839
24783,143849
24784,143870
24784,143868
24784,143866
24784,143872
24784,143871
24784,143867
24784,143862
24784,143869
24784,143865
24784,143861
24784,143873
24784,143864
24784,143860
24784,143863
24784,143859
24785,143882
24785,143879
24785,143897
24785,143891
24785,143886
24785,143893
24785,143899
24785,143883
24785,143878
24785,143898
24785,143874
24785,143877
24785,143885
24785,143892
24785,143894
24785,143890
24785,143887
24785,143889
24785,143876
24785,143900
24785,143896
24785,143895
24785,143884
24785,143880
24785,143888
24785,143881
24785,143875
24786,143911
24786,143914
24786,143908
24786,143916
24786,143913
24786,143917
24786,143910
24786,143901
24786,143909
24786,143902
24786,143915
24786,143905
24786,143912
24786,143906
24786,143907
24786,143904
24786,143903
24787,143928
24787,143934
24787,143931
24787,143922
24787,143924
24787,143923
24787,143930
24787,143926
24787,143925
24787,143933
24787,143920
24787,143921
24787,143927
24787,143932
24787,143929
24787,143935
24787,143918
24787,143919
24788,143950
24788,143942
24788,143946
24788,143944
24788,143945
24788,143949
24788,143943
24788,143940
24788,143938
24788,143939
24788,143948
24788,143951
24788,143936
24788,143953
24788,143937
24788,143941
24788,143952
24788,143947
24789,143957
24789,143956
24789,143960
24789,143961
24789,143954
24789,143955
24789,143958
24789,143962
24789,143959
24790,143965
24790,143968
24790,143964
24790,143974
24790,143970
24790,143972
24790,143983
24790,143973
24790,143982
24790,143981
24790,143978
24790,143963
24790,143971
24790,143980
24790,143967
24790,143985
24790,143976
24790,143966
24790,143977
24790,143975
24790,143984
24790,143969
24790,143979
24791,143997
24791,143994
24791,143995
24791,143999
24791,143989
24791,144000
24791,144005
24791,144004
24791,144010
24791,144003
24791,143990
24791,143998
24791,144001
24791,144009
24791,144002
24791,143988
24791,143992
24791,144011
24791,143993
24791,143996
24791,143987
24791,143986
24791,143991
24791,144012
24791,144008
24791,144006
24791,144007
24792,144022
24792,144019
24792,144015
24792,144021
24792,144018
24792,144013
24792,144016
24792,144023
24792,144017
24792,144020
24792,144014
24793,144032
24793,144028
24793,144026
24793,144034
24793,144037
24793,144035
24793,144024
24793,144029
24793,144033
24793,144025
24793,144030
24793,144031
24793,144027
24793,144036
24794,144049
24794,144041
24794,144043
24794,144042
24794,144047
24794,144039
24794,144040
24794,144050
24794,144038
24794,144048
24794,144044
24794,144051
24794,144046
24794,144045
24795,144060
24795,144059
24795,144054
24795,144065
24795,144062
24795,144058
24795,144064
24795,144067
24795,144061
24795,144053
24795,144057
24795,144063
24795,144066
24795,144056
24795,144055
24795,144052
24796,144082
24796,144085
24796,144088
24796,144090
24796,144072
24796,144079
24796,144076
24796,144077
24796,144083
24796,144089
24796,144084
24796,144086
24796,144070
24796,144068
24796,144078
24796,144081
24796,144073
24796,144080
24796,144087
24796,144069
24796,144074
24796,144071
24796,144075
24797,144100
24797,144095
24797,144098
24797,144091
24797,144107
24797,144093
24797,144092
24797,144109
24797,144102
24797,144111
24797,144108
24797,144099
24797,144112
24797,144104
24797,144101
24797,144106
24797,144105
24797,144096
24797,144094
24797,144103
24797,144097
24797,144110
24798,144124
24798,144118
24798,144127
24798,144117
24798,144128
24798,144130
24798,144126
24798,144116
24798,144120
24798,144123
24798,144113
24798,144131
24798,144119
24798,144125
24798,144122
24798,144114
24798,144121
24798,144129
24798,144115
24799,144143
24799,144140
24799,144136
24799,144148
24799,144133
24799,144147
24799,144135
24799,144142
24799,144137
24799,144134
24799,144138
24799,144146
24799,144145
24799,144139
24799,144144
24799,144132
24799,144141
24800,144154
24800,144166
24800,144150
24800,144174
24800,144153
24800,144172
24800,144160
24800,144175
24800,144156
24800,144151
24800,144173
24800,144157
24800,144149
24800,144167
24800,144165
24800,144164
24800,144155
24800,144171
24800,144152
24800,144161
24800,144159
24800,144162
24800,144170
24800,144163
24800,144168
24800,144169
24800,144158
24801,144188
24801,144186
24801,144178
24801,144185
24801,144179
24801,144177
24801,144176
24801,144181
24801,144184
24801,144182
24801,144187
24801,144180
24801,144189
24801,144183
24802,144195
24802,144198
24802,144204
24802,144194
24802,144203
24802,144193
24802,144208
24802,144200
24802,144207
24802,144205
24802,144197
24802,144192
24802,144191
24802,144196
24802,144190
24802,144209
24802,144199
24802,144201
24802,144202
24802,144206
24803,144210
24803,144213
24803,144219
24803,144212
24803,144221
24803,144215
24803,144218
24803,144216
24803,144211
24803,144214
24803,144223
24803,144222
24803,144220
24803,144217
24804,144238
24804,144233
24804,144239
24804,144230
24804,144232
24804,144235
24804,144225
24804,144226
24804,144229
24804,144241
24804,144236
24804,144227
24804,144234
24804,144240
24804,144231
24804,144228
24804,144224
24804,144237
24805,144247
24805,144258
24805,144248
24805,144254
24805,144257
24805,144259
24805,144269
24805,144245
24805,144263
24805,144246
24805,144270
24805,144255
24805,144242
24805,144267
24805,144244
24805,144256
24805,144250
24805,144261
24805,144268
24805,144253
24805,144262
24805,144251
24805,144260
24805,144252
24805,144266
24805,144243
24805,144265
24805,144249
24805,144264
24806,144279
24806,144275
24806,144282
24806,144276
24806,144280
24806,144287
24806,144296
24806,144273
24806,144278
24806,144292
24806,144293
24806,144289
24806,144281
24806,144286
24806,144291
24806,144283
24806,144285
24806,144277
24806,144295
24806,144274
24806,144288
24806,144290
24806,144284
24806,144272
24806,144271
24806,144297
24806,144298
24806,144294
24807,144306
24807,144301
24807,144308
24807,144312
24807,144300
24807,144302
24807,144313
24807,144305
24807,144314
24807,144303
24807,144304
24807,144311
24807,144310
24807,144315
24807,144299
24807,144307
24807,144309
24808,144322
24808,144319
24808,144328
24808,144332
24808,144317
24808,144329
24808,144330
24808,144321
24808,144327
24808,144324
24808,144323
24808,144320
24808,144316
24808,144326
24808,144325
24808,144331
24808,144318
24809,144340
24809,144345
24809,144341
24809,144336
24809,144348
24809,144353
24809,144346
24809,144339
24809,144335
24809,144355
24809,144350
24809,144356
24809,144343
24809,144337
24809,144358
24809,144344
24809,144334
24809,144352
24809,144342
24809,144347
24809,144338
24809,144354
24809,144349
24809,144357
24809,144333
24809,144351
24810,144361
24810,144368
24810,144366
24810,144359
24810,144364
24810,144369
24810,144372
24810,144363
24810,144367
24810,144370
24810,144360
24810,144371
24810,144365
24810,144362
24811,144387
24811,144382
24811,144385
24811,144400
24811,144396
24811,144379
24811,144376
24811,144373
24811,144391
24811,144380
24811,144399
24811,144374
24811,144398
24811,144401
24811,144377
24811,144388
24811,144383
24811,144393
24811,144381
24811,144386
24811,144394
24811,144375
24811,144378
24811,144384
24811,144390
24811,144389
24811,144397
24811,144395
24811,144392
24812,144417
24812,144415
24812,144426
24812,144413
24812,144414
24812,144403
24812,144423
24812,144410
24812,144422
24812,144402
24812,144405
24812,144412
24812,144425
24812,144427
24812,144407
24812,144419
24812,144408
24812,144416
24812,144406
24812,144421
24812,144428
24812,144424
24812,144409
24812,144404
24812,144418
24812,144411
24812,144420
24813,144442
24813,144435
24813,144430
24813,144436
24813,144439
24813,144438
24813,144429
24813,144434
24813,144431
24813,144437
24813,144440
24813,144441
24813,144432
24813,144433
24814,144447
24814,144458
24814,144462
24814,144445
24814,144450
24814,144454
24814,144463
24814,144452
24814,144457
24814,144443
24814,144448
24814,144449
24814,144451
24814,144455
24814,144453
24814,144459
24814,144444
24814,144456
24814,144461
24814,144446
24814,144460
24815,144478
24815,144481
24815,144476
24815,144475
24815,144473
24815,144480
24815,144477
24815,144469
24815,144468
24815,144483
24815,144470
24815,144472
24815,144474
24815,144485
24815,144466
24815,144467
24815,144471
24815,144482
24815,144484
24815,144465
24815,144464
24815,144479
24816,144487
24816,144492
24816,144490
24816,144495
24816,144501
24816,144496
24816,144502
24816,144497
24816,144493
24816,144491
24816,144494
24816,144486
24816,144488
24816,144498
24816,144500
24816,144489
24816,144499
24817,144504
24817,144521
24817,144512
24817,144511
24817,144514
24817,144518
24817,144505
24817,144519
24817,144520
24817,144509
24817,144503
24817,144515
24817,144507
24817,144516
24817,144517
24817,144523
24817,144522
24817,144506
24817,144508
24817,144513
24817,144510
24818,144528
24818,144525
24818,144531
24818,144539
24818,144540
24818,144530
24818,144542
24818,144541
24818,144537
24818,144529
24818,144527
24818,144543
24818,144534
24818,144536
24818,144524
24818,144533
24818,144545
24818,144538
24818,144526
24818,144532
24818,144535
24818,144546
24818,144544
24819,144555
24819,144557
24819,144558
24819,144547
24819,144552
24819,144556
24819,144553
24819,144563
24819,144549
24819,144550
24819,144562
24819,144551
24819,144564
24819,144565
24819,144548
24819,144560
24819,144561
24819,144554
24819,144559
24820,144571
24820,144576
24820,144585
24820,144573
24820,144572
24820,144569
24820,144566
24820,144567
24820,144577
24820,144580
24820,144570
24820,144581
24820,144584
24820,144574
24820,144579
24820,144568
24820,144582
24820,144578
24820,144575
24820,144583
24821,144596
24821,144603
24821,144587
24821,144599
24821,144592
24821,144601
24821,144600
24821,144604
24821,144589
24821,144597
24821,144598
24821,144588
24821,144593
24821,144602
24821,144586
24821,144591
24821,144594
24821,144590
24821,144605
24821,144595
24822,144612
24822,144615
24822,144611
24822,144618
24822,144616
24822,144607
24822,144610
24822,144608
24822,144613
24822,144606
24822,144609
24822,144614
24822,144617
24823,144632
24823,144644
24823,144638
24823,144630
24823,144625
24823,144636
24823,144639
24823,144631
24823,144635
24823,144642
24823,144620
24823,144627
24823,144624
24823,144641
24823,144628
24823,144622
24823,144626
24823,144640
24823,144643
24823,144623
24823,144633
24823,144637
24823,144621
24823,144629
24823,144634
24823,144619
24824,144646
24824,144664
24824,144663
24824,144649
24824,144658
24824,144650
24824,144647
24824,144653
24824,144657
24824,144648
24824,144651
24824,144654
24824,144659
24824,144655
24824,144645
24824,144652
24824,144656
24824,144661
24824,144660
24824,144662
24825,144678
24825,144675
24825,144681
24825,144671
24825,144684
24825,144682
24825,144674
24825,144672
24825,144683
24825,144668
24825,144667
24825,144676
24825,144685
24825,144666
24825,144670
24825,144679
24825,144680
24825,144665
24825,144669
24825,144677
24825,144673
24826,144702
24826,144696
24826,144686
24826,144694
24826,144701
24826,144695
24826,144697
24826,144700
24826,144703
24826,144693
24826,144689
24826,144705
24826,144698
24826,144699
24826,144692
24826,144704
24826,144691
24826,144687
24826,144690
24826,144688
24827,144713
24827,144719
24827,144706
24827,144711
24827,144718
24827,144712
24827,144708
24827,144720
24827,144716
24827,144710
24827,144707
24827,144709
24827,144717
24827,144715
24827,144714
24828,144740
24828,144741
24828,144726
24828,144742
24828,144723
24828,144722
24828,144721
24828,144735
24828,144727
24828,144729
24828,144733
24828,144744
24828,144743
24828,144738
24828,144730
24828,144736
24828,144724
24828,144737
24828,144746
24828,144728
24828,144745
24828,144739
24828,144725
24828,144731
24828,144734
24828,144732
24829,144747
24829,144748
24829,144752
24829,144753
24829,144751
24829,144750
24829,144749
24830,144778
24830,144771
24830,144759
24830,144770
24830,144766
24830,144755
24830,144754
24830,144762
24830,144772
24830,144777
24830,144765
24830,144757
24830,144758
24830,144756
24830,144763
24830,144769
24830,144768
24830,144760
24830,144767
24830,144773
24830,144775
24830,144764
24830,144776
24830,144761
24830,144774
24831,144790
24831,144793
24831,144782
24831,144792
24831,144798
24831,144788
24831,144779
24831,144783
24831,144786
24831,144800
24831,144795
24831,144797
24831,144799
24831,144780
24831,144803
24831,144785
24831,144808
24831,144784
24831,144781
24831,144809
24831,144802
24831,144796
24831,144787
24831,144794
24831,144807
24831,144791
24831,144801
24831,144810
24831,144806
24831,144804
24831,144805
24831,144789
24832,144830
24832,144821
24832,144815
24832,144825
24832,144824
24832,144832
24832,144823
24832,144833
24832,144828
24832,144813
24832,144811
24832,144818
24832,144820
24832,144829
24832,144819
24832,144826
24832,144814
24832,144827
24832,144816
24832,144831
24832,144812
24832,144817
24832,144834
24832,144822
24833,144854
24833,144847
24833,144843
24833,144852
24833,144836
24833,144861
24833,144856
24833,144839
24833,144866
24833,144865
24833,144835
24833,144863
24833,144857
24833,144840
24833,144864
24833,144867
24833,144841
24833,144850
24833,144838
24833,144855
24833,144858
24833,144837
24833,144862
24833,144859
24833,144848
24833,144860
24833,144849
24833,144853
24833,144845
24833,144842
24833,144844
24833,144846
24833,144851
24834,144868
24834,144880
24834,144881
24834,144883
24834,144876
24834,144877
24834,144875
24834,144871
24834,144885
24834,144878
24834,144882
24834,144884
24834,144873
24834,144872
24834,144870
24834,144874
24834,144879
24834,144869
24835,144893
24835,144897
24835,144902
24835,144886
24835,144898
24835,144894
24835,144901
24835,144899
24835,144889
24835,144895
24835,144891
24835,144888
24835,144903
24835,144900
24835,144887
24835,144892
24835,144896
24835,144890
24836,144918
24836,144919
24836,144909
24836,144906
24836,144917
24836,144916
24836,144913
24836,144910
24836,144912
24836,144904
24836,144905
24836,144908
24836,144915
24836,144911
24836,144907
24836,144914
24836,144920
24837,144927
24837,144922
24837,144929
24837,144942
24837,144933
24837,144928
24837,144932
24837,144936
24837,144935
24837,144924
24837,144931
24837,144923
24837,144926
24837,144937
24837,144941
24837,144934
24837,144930
24837,144921
24837,144925
24837,144939
24837,144943
24837,144938
24837,144940
24838,144949
24838,144948
24838,144944
24838,144946
24838,144947
24838,144950
24838,144945
24839,144969
24839,144973
24839,144951
24839,144965
24839,144961
24839,144963
24839,144964
24839,144952
24839,144958
24839,144954
24839,144976
24839,144970
24839,144962
24839,144975
24839,144955
24839,144953
24839,144959
24839,144960
24839,144957
24839,144968
24839,144971
24839,144956
24839,144967
24839,144972
24839,144974
24839,144966
24840,144987
24840,144979
24840,144997
24840,144980
24840,144993
24840,144981
24840,144986
24840,144984
24840,144983
24840,144994
24840,144992
24840,144985
24840,144990
24840,144991
24840,144995
24840,144988
24840,144996
24840,144998
24840,144978
24840,144982
24840,144977
24840,144989
24840,144999
24840,145000
24841,145001
24841,145009
24841,145014
24841,145013
24841,145018
24841,145006
24841,145005
24841,145012
24841,145017
24841,145008
24841,145016
24841,145002
24841,145007
24841,145015
24841,145004
24841,145010
24841,145011
24841,145003
24842,145031
24842,145029
24842,145022
24842,145023
24842,145033
24842,145019
24842,145026
24842,145025
24842,145032
24842,145034
24842,145030
24842,145020
24842,145021
24842,145024
24842,145035
24842,145036
24842,145037
24842,145028
24842,145027
24843,145039
24843,145050
24843,145052
24843,145047
24843,145042
24843,145045
24843,145041
24843,145044
24843,145043
24843,145049
24843,145053
24843,145040
24843,145051
24843,145054
24843,145046
24843,145038
24843,145048
24844,145073
24844,145074
24844,145068
24844,145070
24844,145071
24844,145067
24844,145063
24844,145069
24844,145075
24844,145072
24844,145058
24844,145055
24844,145066
24844,145056
24844,145060
24844,145064
24844,145065
24844,145061
24844,145059
24844,145076
24844,145062
24844,145057
24845,145081
24845,145086
24845,145077
24845,145088
24845,145078
24845,145091
24845,145092
24845,145084
24845,145085
24845,145090
24845,145079
24845,145087
24845,145082
24845,145089
24845,145080
24845,145083
24846,145109
24846,145102
24846,145097
24846,145106
24846,145107
24846,145096
24846,145093
24846,145108
24846,145099
24846,145095
24846,145101
24846,145110
24846,145112
24846,145105
24846,145103
24846,145100
24846,145111
24846,145104
24846,145094
24846,145098
24847,145127
24847,145136
24847,145117
24847,145120
24847,145121
24847,145134
24847,145119
24847,145132
24847,145135
24847,145126
24847,145113
24847,145128
24847,145118
24847,145116
24847,145129
24847,145137
24847,145115
24847,145114
24847,145125
24847,145123
24847,145133
24847,145122
24847,145138
24847,145124
24847,145130
24847,145131
24848,145141
24848,145152
24848,145155
24848,145144
24848,145159
24848,145140
24848,145158
24848,145160
24848,145145
24848,145147
24848,145148
24848,145154
24848,145146
24848,145150
24848,145161
24848,145139
24848,145157
24848,145149
24848,145151
24848,145156
24848,145142
24848,145162
24848,145153
24848,145143
24849,145166
24849,145171
24849,145167
24849,145170
24849,145163
24849,145164
24849,145165
24849,145168
24849,145169
24850,145172
24850,145174
24850,145182
24850,145183
24850,145173
24850,145175
24850,145178
24850,145177
24850,145181
24850,145179
24850,145176
24850,145180
24851,145186
24851,145190
24851,145184
24851,145194
24851,145189
24851,145187
24851,145193
24851,145185
24851,145195
24851,145192
24851,145188
24851,145191
24852,145217
24852,145215
24852,145206
24852,145196
24852,145211
24852,145201
24852,145203
24852,145204
24852,145216
24852,145197
24852,145208
24852,145199
24852,145205
24852,145213
24852,145202
24852,145198
24852,145210
24852,145214
24852,145207
24852,145209
24852,145212
24852,145200
24853,145232
24853,145228
24853,145221
24853,145227
24853,145218
24853,145223
24853,145230
24853,145249
24853,145225
24853,145222
24853,145239
24853,145241
24853,145245
24853,145247
24853,145248
24853,145231
24853,145242
24853,145234
24853,145236
24853,145220
24853,145243
24853,145246
24853,145235
24853,145233
24853,145229
24853,145238
24853,145219
24853,145244
24853,145226
24853,145240
24853,145224
24853,145250
24853,145237
24854,145259
24854,145256
24854,145254
24854,145255
24854,145257
24854,145252
24854,145264
24854,145263
24854,145265
24854,145260
24854,145261
24854,145253
24854,145258
24854,145267
24854,145266
24854,145262
24854,145251
24855,145276
24855,145270
24855,145284
24855,145277
24855,145279
24855,145278
24855,145283
24855,145273
24855,145281
24855,145275
24855,145272
24855,145274
24855,145268
24855,145269
24855,145282
24855,145271
24855,145280
24856,145294
24856,145292
24856,145296
24856,145286
24856,145293
24856,145295
24856,145297
24856,145298
24856,145285
24856,145288
24856,145290
24856,145287
24856,145289
24856,145291
24857,145310
24857,145304
24857,145305
24857,145312
24857,145311
24857,145302
24857,145299
24857,145307
24857,145300
24857,145309
24857,145301
24857,145303
24857,145308
24857,145306
24858,145327
24858,145326
24858,145324
24858,145321
24858,145315
24858,145317
24858,145322
24858,145323
24858,145319
24858,145318
24858,145320
24858,145325
24858,145314
24858,145313
24858,145316
24859,145330
24859,145333
24859,145334
24859,145328
24859,145332
24859,145335
24859,145329
24859,145331
24860,145339
24860,145348
24860,145336
24860,145342
24860,145343
24860,145346
24860,145347
24860,145338
24860,145351
24860,145344
24860,145350
24860,145353
24860,145345
24860,145341
24860,145352
24860,145340
24860,145337
24860,145349
24861,145356
24861,145366
24861,145361
24861,145370
24861,145360
24861,145362
24861,145372
24861,145369
24861,145363
24861,145355
24861,145365
24861,145371
24861,145359
24861,145364
24861,145358
24861,145367
24861,145368
24861,145357
24861,145354
24862,145390
24862,145381
24862,145383
24862,145387
24862,145377
24862,145391
24862,145375
24862,145388
24862,145386
24862,145384
24862,145373
24862,145385
24862,145374
24862,145389
24862,145378
24862,145379
24862,145380
24862,145382
24862,145376
24863,145401
24863,145399
24863,145393
24863,145404
24863,145402
24863,145395
24863,145392
24863,145397
24863,145398
24863,145396
24863,145400
24863,145403
24863,145394
24864,145421
24864,145417
24864,145412
24864,145416
24864,145418
24864,145409
24864,145410
24864,145413
24864,145411
24864,145419
24864,145405
24864,145422
24864,145414
24864,145420
24864,145415
24864,145406
24864,145407
24864,145408
24865,145434
24865,145428
24865,145430
24865,145443
24865,145426
24865,145449
24865,145432
24865,145427
24865,145431
24865,145445
24865,145442
24865,145440
24865,145436
24865,145437
24865,145424
24865,145435
24865,145441
24865,145447
24865,145450
24865,145438
24865,145444
24865,145433
24865,145448
24865,145429
24865,145439
24865,145425
24865,145423
24865,145446
24866,145452
24866,145454
24866,145456
24866,145453
24866,145463
24866,145459
24866,145467
24866,145464
24866,145461
24866,145455
24866,145460
24866,145451
24866,145465
24866,145462
24866,145457
24866,145466
24866,145458
24867,145478
24867,145488
24867,145479
24867,145486
24867,145472
24867,145480
24867,145468
24867,145470
24867,145474
24867,145473
24867,145484
24867,145485
24867,145481
24867,145475
24867,145477
24867,145476
24867,145469
24867,145487
24867,145482
24867,145483
24867,145471
24868,145490
24868,145491
24868,145489
24869,145512
24869,145511
24869,145498
24869,145515
24869,145510
24869,145508
24869,145509
24869,145503
24869,145495
24869,145501
24869,145497
24869,145502
24869,145506
24869,145493
24869,145496
24869,145499
24869,145507
24869,145513
24869,145500
24869,145504
24869,145514
24869,145494
24869,145505
24869,145492
24870,145519
24870,145526
24870,145531
24870,145529
24870,145528
24870,145524
24870,145527
24870,145530
24870,145525
24870,145521
24870,145520
24870,145516
24870,145522
24870,145517
24870,145523
24870,145532
24870,145518
24871,145533
24871,145547
24871,145542
24871,145549
24871,145552
24871,145536
24871,145546
24871,145550
24871,145541
24871,145540
24871,145548
24871,145543
24871,145539
24871,145544
24871,145538
24871,145545
24871,145534
24871,145535
24871,145551
24871,145537
24872,145553
24872,145569
24872,145561
24872,145575
24872,145560
24872,145565
24872,145572
24872,145559
24872,145568
24872,145566
24872,145570
24872,145573
24872,145576
24872,145558
24872,145567
24872,145574
24872,145577
24872,145564
24872,145556
24872,145571
24872,145554
24872,145555
24872,145557
24872,145563
24872,145562
24873,145591
24873,145592
24873,145582
24873,145602
24873,145603
24873,145589
24873,145597
24873,145593
24873,145583
24873,145596
24873,145588
24873,145584
24873,145601
24873,145578
24873,145599
24873,145580
24873,145585
24873,145600
24873,145586
24873,145598
24873,145579
24873,145595
24873,145590
24873,145581
24873,145594
24873,145587
24874,145604
24874,145616
24874,145605
24874,145615
24874,145612
24874,145614
24874,145609
24874,145618
24874,145611
24874,145623
24874,145625
24874,145610
24874,145607
24874,145606
24874,145624
24874,145620
24874,145622
24874,145608
24874,145621
24874,145626
24874,145617
24874,145613
24874,145619
24875,145644
24875,145641
24875,145636
24875,145635
24875,145643
24875,145633
24875,145637
24875,145631
24875,145642
24875,145627
24875,145640
24875,145646
24875,145632
24875,145628
24875,145638
24875,145634
24875,145645
24875,145630
24875,145629
24875,145639
24876,145659
24876,145664
24876,145663
24876,145658
24876,145654
24876,145647
24876,145655
24876,145661
24876,145662
24876,145652
24876,145660
24876,145665
24876,145653
24876,145666
24876,145650
24876,145648
24876,145651
24876,145656
24876,145657
24876,145649
24877,145685
24877,145671
24877,145673
24877,145674
24877,145681
24877,145680
24877,145670
24877,145677
24877,145667
24877,145683
24877,145686
24877,145672
24877,145687
24877,145679
24877,145675
24877,145684
24877,145669
24877,145682
24877,145678
24877,145676
24877,145668
24878,145703
24878,145711
24878,145707
24878,145705
24878,145691
24878,145696
24878,145700
24878,145694
24878,145702
24878,145690
24878,145697
24878,145699
24878,145708
24878,145695
24878,145701
24878,145693
24878,145689
24878,145709
24878,145710
24878,145704
24878,145706
24878,145688
24878,145692
24878,145698
24879,145724
24879,145726
24879,145725
24879,145714
24879,145717
24879,145719
24879,145713
24879,145718
24879,145720
24879,145712
24879,145727
24879,145715
24879,145716
24879,145722
24879,145723
24879,145721
24880,145742
24880,145736
24880,145738
24880,145734
24880,145729
24880,145732
24880,145728
24880,145733
24880,145739
24880,145730
24880,145731
24880,145740
24880,145735
24880,145737
24880,145741
24881,145748
24881,145755
24881,145757
24881,145761
24881,145749
24881,145762
24881,145760
24881,145751
24881,145747
24881,145745
24881,145763
24881,145756
24881,145758
24881,145744
24881,145759
24881,145754
24881,145743
24881,145746
24881,145750
24881,145753
24881,145752
24882,145766
24882,145772
24882,145767
24882,145775
24882,145779
24882,145776
24882,145780
24882,145777
24882,145771
24882,145768
24882,145765
24882,145774
24882,145770
24882,145764
24882,145778
24882,145773
24882,145769
24883,145797
24883,145783
24883,145785
24883,145787
24883,145790
24883,145788
24883,145782
24883,145792
24883,145802
24883,145803
24883,145799
24883,145793
24883,145801
24883,145800
24883,145789
24883,145781
24883,145786
24883,145798
24883,145794
24883,145795
24883,145804
24883,145791
24883,145796
24883,145784
24884,145808
24884,145816
24884,145815
24884,145814
24884,145826
24884,145820
24884,145818
24884,145824
24884,145807
24884,145817
24884,145810
24884,145805
24884,145823
24884,145806
24884,145813
24884,145819
24884,145811
24884,145825
24884,145822
24884,145812
24884,145821
24884,145809
24885,145851
24885,145846
24885,145837
24885,145843
24885,145856
24885,145847
24885,145849
24885,145839
24885,145841
24885,145831
24885,145836
24885,145845
24885,145834
24885,145827
24885,145833
24885,145853
24885,145838
24885,145835
24885,145830
24885,145828
24885,145850
24885,145844
24885,145829
24885,145852
24885,145842
24885,145840
24885,145854
24885,145832
24885,145855
24885,145848
24886,145873
24886,145872
24886,145871
24886,145876
24886,145881
24886,145863
24886,145869
24886,145868
24886,145882
24886,145879
24886,145875
24886,145860
24886,145880
24886,145867
24886,145878
24886,145874
24886,145865
24886,145857
24886,145858
24886,145859
24886,145862
24886,145864
24886,145866
24886,145877
24886,145870
24886,145861
24887,145895
24887,145889
24887,145901
24887,145902
24887,145900
24887,145897
24887,145893
24887,145898
24887,145892
24887,145888
24887,145890
24887,145896
24887,145886
24887,145899
24887,145887
24887,145894
24887,145891
24887,145884
24887,145885
24887,145883
24888,145929
24888,145909
24888,145910
24888,145914
24888,145911
24888,145918
24888,145904
24888,145916
24888,145907
24888,145932
24888,145913
24888,145919
24888,145917
24888,145926
